"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
9844;1216334;6110160;201712;0,921
9844;1216334;6110160;201801;1,089
9844;1216334;6110160;201802;1,067
9844;1216334;6110160;201803;1,183
9844;1216334;6110160;201804;1,017
9844;1216334;6110160;201805;0,981
9844;1216334;6110160;201806;0,743
9844;1216334;6110160;201807;0,372
9844;1216334;6110160;201808;0,17
9844;1216334;6110160;201809;0,081
9844;1216334;6110160;201810;0,297
9844;1216334;6110160;201811;1,037
9844;1216334;6110160;201812;1,033
9844;1216334;6110160;201901;0,912
9844;1216334;6110160;201902;1,029
9844;1216334;6110160;201903;0,761
9844;1216334;6110160;201904;0,738
9844;1216334;6110160;201905;0,89
9844;1216334;6110160;201906;0,563
9844;1216334;6110160;201907;0,252
9844;1216334;6110160;201908;0,135
9844;1216334;6110160;201909;0,081
9844;1216334;6110160;201910;0,107
9844;1216334;6110160;201911;0,996
9844;1216334;6110160;201912;1,122
9844;1216334;6110160;202001;0,993
9844;1216334;6110160;202002;0,906
9844;1216334;6110160;202003;1,007
9844;1216334;6110160;202004;0,909
9844;1216334;6110160;202005;0,884
9844;1216334;6110160;202006;0,609
9844;1216334;6110160;202007;0,224
9844;1216334;6110160;202008;0,055
9844;1216334;6110160;202009;0,105
9844;1216334;6110160;202010;0,73
9844;1216334;6110160;202011;0,819
9844;1216334;6110160;202012;1,117
9844;1216334;6110160;202101;1,134
9844;1216334;6110160;202102;1,094
9844;1216334;6110160;202103;0,904
9844;1216334;6110160;202104;0,792
9844;1216334;6110160;202105;0,775
9844;1216334;6110160;202106;0,435
9844;1216334;6110160;202107;0,158
9844;1216334;6110160;202108;0,009
9844;1216334;6110160;202109;0
9844;1216334;6110160;202110;0,04
9844;1216334;6110160;202111;0,712
9844;1216334;6110160;202112;1,097
9844;1216334;6110160;202201;1,018
9844;1216334;6110160;202202;0,894
9844;1216334;6110160;202203;0,828
9844;1216334;6110160;202204;0,918
9844;1216334;6110160;202205;0,81
9844;1216334;6110160;202206;0,281
9844;1216334;6110160;202207;0,077
9844;1216334;6110160;202208;0,013
9844;1216334;6110160;202209;0,021
9844;1216334;6110160;202210;0,155
9844;1216334;6110160;202211;0,388
9844;1216334;6110160;202212;1,02
9844;1216334;6110160;202301;1,066
9844;1216334;6110160;202302;1,016
9844;1216334;6110160;202303;1,045
9844;1216334;6110160;202304;0,844
9844;1216334;6110160;202305;0,834
9844;1216334;6110160;202306;0,849
9844;1216334;6110160;202307;0,343
9844;1216334;6110160;202308;0,136
9844;1216334;6110160;202309;0,142
9844;1216334;6110160;202310;0,181
9844;1216334;6110160;202311;1,05
9844;1216334;6110160;202312;1,049
9844;1216334;6110160;202401;0,965
9844;1216334;6110160;202402;0,967
9844;1216334;6110160;202403;1,075
9844;1216334;6110160;202404;0,893
9844;1216334;6110160;202405;0,878
9844;1216334;6110160;202406;0,477
9844;1216334;6110160;202407;0,179
9844;1216334;6110160;202408;0,046
9844;1216334;6110160;202409;0,153
9844;1216334;6110160;202410;0,584
9844;1216334;6110160;202411;0,857
9844;1216334;6110160;202412;1,039
9845;1224324;6110090;196001;1,016
9845;1224324;6110090;196002;1,008
9845;1224324;6110090;196003;1,01
9845;1224324;6110090;196004;0,972
9845;1224324;6110090;196005;0,759
9845;1224324;6110090;196006;0,345
9845;1224324;6110090;196007;0,099
9845;1224324;6110090;196008;-0,027
9845;1224324;6110090;196009;-0,001
9845;1224324;6110090;196010;0,118
9845;1224324;6110090;196011;0,278
9845;1224324;6110090;196012;0,695
9845;1224324;6110090;196101;1,025
9845;1224324;6110090;196102;0,913
9845;1224324;6110090;196103;0,694
9845;1224324;6110090;196104;0,507
9845;1224324;6110090;196105;0,403
9845;1224324;6110090;196106;0,173
9845;1224324;6110090;196107;0,036
9845;1224324;6110090;196108;-0,029
9845;1224324;6110090;196109;-0,04
9845;1224324;6110090;196110;0,227
9845;1224324;6110090;196111;0,578
9845;1224324;6110090;196112;0,921
9845;1224324;6110090;196201;0,906
9845;1224324;6110090;196202;0,973
9845;1224324;6110090;196203;1,047
9845;1224324;6110090;196204;0,904
9845;1224324;6110090;196205;0,736
9845;1224324;6110090;196206;0,381
9845;1224324;6110090;196207;0,119
9845;1224324;6110090;196208;-0,026
9845;1224324;6110090;196209;-0,03
9845;1224324;6110090;196210;0,263
9845;1224324;6110090;196211;0,678
9845;1224324;6110090;196212;0,875
9845;1224324;6110090;196301;1,052
9845;1224324;6110090;196302;1,139
9845;1224324;6110090;196303;0,954
9845;1224324;6110090;196304;1,023
9845;1224324;6110090;196305;0,657
9845;1224324;6110090;196306;0,285
9845;1224324;6110090;196307;0,077
9845;1224324;6110090;196308;-0,009
9845;1224324;6110090;196309;0,01
9845;1224324;6110090;196310;0,018
9845;1224324;6110090;196311;0,105
9845;1224324;6110090;196312;0,403
9845;1224324;6110090;196401;0,595
9845;1224324;6110090;196402;0,72
9845;1224324;6110090;196403;1,048
9845;1224324;6110090;196404;0,986
9845;1224324;6110090;196405;0,583
9845;1224324;6110090;196406;0,251
9845;1224324;6110090;196407;0,072
9845;1224324;6110090;196408;-0,018
9845;1224324;6110090;196409;-0,017
9845;1224324;6110090;196410;0,315
9845;1224324;6110090;196411;0,923
9845;1224324;6110090;196412;1,089
9845;1224324;6110090;196501;1,019
9845;1224324;6110090;196502;1,027
9845;1224324;6110090;196503;1,035
9845;1224324;6110090;196504;0,748
9845;1224324;6110090;196505;0,491
9845;1224324;6110090;196506;0,229
9845;1224324;6110090;196507;0,025
9845;1224324;6110090;196508;-0,014
9845;1224324;6110090;196509;0,03
9845;1224324;6110090;196510;0,375
9845;1224324;6110090;196511;0,66
9845;1224324;6110090;196512;0,697
9845;1224324;6110090;196601;0,877
9845;1224324;6110090;196602;0,947
9845;1224324;6110090;196603;0,929
9845;1224324;6110090;196604;0,829
9845;1224324;6110090;196605;0,551
9845;1224324;6110090;196606;0,257
9845;1224324;6110090;196607;0,059
9845;1224324;6110090;196608;-0,013
9845;1224324;6110090;196609;0,02
9845;1224324;6110090;196610;0,477
9845;1224324;6110090;196611;0,8
9845;1224324;6110090;196612;0,99
9845;1224324;6110090;196701;0,987
9845;1224324;6110090;196702;1,064
9845;1224324;6110090;196703;0,877
9845;1224324;6110090;196704;0,681
9845;1224324;6110090;196705;0,485
9845;1224324;6110090;196706;0,222
9845;1224324;6110090;196707;0,039
9845;1224324;6110090;196708;-0,027
9845;1224324;6110090;196709;-0,012
9845;1224324;6110090;196710;0,02
9845;1224324;6110090;196711;0,16
9845;1224324;6110090;196712;0,463
9845;1224324;6110090;196801;0,621
9845;1224324;6110090;196802;0,765
9845;1224324;6110090;196803;0,936
9845;1224324;6110090;196804;0,809
9845;1224324;6110090;196805;0,592
9845;1224324;6110090;196806;0,317
9845;1224324;6110090;196807;0,1
9845;1224324;6110090;196808;-0,01
9845;1224324;6110090;196809;-0,017
9845;1224324;6110090;196810;-0,02
9845;1224324;6110090;196811;0,186
9845;1224324;6110090;196812;0,763
9845;1224324;6110090;196901;0,967
9845;1224324;6110090;196902;0,956
9845;1224324;6110090;196903;1,107
9845;1224324;6110090;196904;0,925
9845;1224324;6110090;196905;0,712
9845;1224324;6110090;196906;0,364
9845;1224324;6110090;196907;0,134
9845;1224324;6110090;196908;0,012
9845;1224324;6110090;196909;0,046
9845;1224324;6110090;196910;0,034
9845;1224324;6110090;196911;0,094
9845;1224324;6110090;196912;0,388
9845;1224324;6110090;197001;0,969
9845;1224324;6110090;197002;0,881
9845;1224324;6110090;197003;0,929
9845;1224324;6110090;197004;0,714
9845;1224324;6110090;197005;0,401
9845;1224324;6110090;197006;0,161
9845;1224324;6110090;197007;0,002
9845;1224324;6110090;197008;-0,035
9845;1224324;6110090;197009;-0,04
9845;1224324;6110090;197010;0,004
9845;1224324;6110090;197011;0,003
9845;1224324;6110090;197012;0,232
9845;1224324;6110090;197101;0,697
9845;1224324;6110090;197102;0,842
9845;1224324;6110090;197103;0,873
9845;1224324;6110090;197104;0,938
9845;1224324;6110090;197105;0,636
9845;1224324;6110090;197106;0,345
9845;1224324;6110090;197107;0,112
9845;1224324;6110090;197108;-0,023
9845;1224324;6110090;197109;-0,022
9845;1224324;6110090;197110;-0,012
9845;1224324;6110090;197111;0,169
9845;1224324;6110090;197112;0,621
9845;1224324;6110090;197201;1,016
9845;1224324;6110090;197202;1,066
9845;1224324;6110090;197203;1,058
9845;1224324;6110090;197204;0,784
9845;1224324;6110090;197205;0,621
9845;1224324;6110090;197206;0,294
9845;1224324;6110090;197207;0,086
9845;1224324;6110090;197208;-0,011
9845;1224324;6110090;197209;0,304
9845;1224324;6110090;197210;0,754
9845;1224324;6110090;197211;0,869
9845;1224324;6110090;197212;1,144
9845;1224324;6110090;197301;1,094
9845;1224324;6110090;197302;0,983
9845;1224324;6110090;197303;1,025
9845;1224324;6110090;197304;0,818
9845;1224324;6110090;197305;0,539
9845;1224324;6110090;197306;0,251
9845;1224324;6110090;197307;0,07
9845;1224324;6110090;197308;0,023
9845;1224324;6110090;197309;0,06
9845;1224324;6110090;197310;0,061
9845;1224324;6110090;197311;0,154
9845;1224324;6110090;197312;0,35
9845;1224324;6110090;197401;0,658
9845;1224324;6110090;197402;0,954
9845;1224324;6110090;197403;0,994
9845;1224324;6110090;197404;1,118
9845;1224324;6110090;197405;0,855
9845;1224324;6110090;197406;0,375
9845;1224324;6110090;197407;0,122
9845;1224324;6110090;197408;-0,012
9845;1224324;6110090;197409;0,066
9845;1224324;6110090;197410;0,169
9845;1224324;6110090;197411;0,375
9845;1224324;6110090;197412;0,53
9845;1224324;6110090;197501;0,505
9845;1224324;6110090;197502;1,051
9845;1224324;6110090;197503;1,024
9845;1224324;6110090;197504;0,889
9845;1224324;6110090;197505;0,6
9845;1224324;6110090;197506;0,358
9845;1224324;6110090;197507;0,096
9845;1224324;6110090;197508;0,047
9845;1224324;6110090;197509;0,205
9845;1224324;6110090;197510;0,106
9845;1224324;6110090;197511;0,391
9845;1224324;6110090;197512;0,785
9845;1224324;6110090;197601;0,858
9845;1224324;6110090;197602;1,065
9845;1224324;6110090;197603;1,008
9845;1224324;6110090;197604;0,88
9845;1224324;6110090;197605;0,704
9845;1224324;6110090;197606;0,47
9845;1224324;6110090;197607;0,25
9845;1224324;6110090;197608;0,13
9845;1224324;6110090;197609;0,144
9845;1224324;6110090;197610;0,45
9845;1224324;6110090;197611;0,993
9845;1224324;6110090;197612;1,079
9845;1224324;6110090;197701;1,072
9845;1224324;6110090;197702;0,92
9845;1224324;6110090;197703;0,781
9845;1224324;6110090;197704;0,766
9845;1224324;6110090;197705;0,761
9845;1224324;6110090;197706;0,778
9845;1224324;6110090;197707;0,292
9845;1224324;6110090;197708;0,138
9845;1224324;6110090;197709;0,072
9845;1224324;6110090;197710;0,388
9845;1224324;6110090;197711;0,495
9845;1224324;6110090;197712;0,814
9845;1224324;6110090;197801;1,003
9845;1224324;6110090;197802;1,039
9845;1224324;6110090;197803;0,955
9845;1224324;6110090;197804;1,028
9845;1224324;6110090;197805;0,834
9845;1224324;6110090;197806;0,438
9845;1224324;6110090;197807;0,141
9845;1224324;6110090;197808;-0,012
9845;1224324;6110090;197809;-0,03
9845;1224324;6110090;197810;0,27
9845;1224324;6110090;197811;0,414
9845;1224324;6110090;197812;0,927
9845;1224324;6110090;197901;1,119
9845;1224324;6110090;197902;1,05
9845;1224324;6110090;197903;0,961
9845;1224324;6110090;197904;0,829
9845;1224324;6110090;197905;0,523
9845;1224324;6110090;197906;0,214
9845;1224324;6110090;197907;0,058
9845;1224324;6110090;197908;-0,009
9845;1224324;6110090;197909;0,025
9845;1224324;6110090;197910;0,494
9845;1224324;6110090;197911;1,013
9845;1224324;6110090;197912;0,931
9845;1224324;6110090;198001;1,104
9845;1224324;6110090;198002;0,938
9845;1224324;6110090;198003;0,957
9845;1224324;6110090;198004;0,903
9845;1224324;6110090;198005;1,066
9845;1224324;6110090;198006;0,682
9845;1224324;6110090;198007;0,26
9845;1224324;6110090;198008;0,067
9845;1224324;6110090;198009;-0,012
9845;1224324;6110090;198010;0,055
9845;1224324;6110090;198011;0,493
9845;1224324;6110090;198012;0,765
9845;1224324;6110090;198101;0,871
9845;1224324;6110090;198102;0,869
9845;1224324;6110090;198103;0,914
9845;1224324;6110090;198104;0,942
9845;1224324;6110090;198105;0,663
9845;1224324;6110090;198106;0,291
9845;1224324;6110090;198107;0,092
9845;1224324;6110090;198108;-0,022
9845;1224324;6110090;198109;-0,018
9845;1224324;6110090;198110;0,004
9845;1224324;6110090;198111;0,061
9845;1224324;6110090;198112;0,172
9845;1224324;6110090;198201;0,521
9845;1224324;6110090;198202;0,837
9845;1224324;6110090;198203;1
9845;1224324;6110090;198204;0,926
9845;1224324;6110090;198205;0,886
9845;1224324;6110090;198206;0,421
9845;1224324;6110090;198207;0,143
9845;1224324;6110090;198208;0,015
9845;1224324;6110090;198209;-0,009
9845;1224324;6110090;198210;0,146
9845;1224324;6110090;198211;0,44
9845;1224324;6110090;198212;0,946
9845;1224324;6110090;198301;0,87
9845;1224324;6110090;198302;0,88
9845;1224324;6110090;198303;0,886
9845;1224324;6110090;198304;0,82
9845;1224324;6110090;198305;0,495
9845;1224324;6110090;198306;0,252
9845;1224324;6110090;198307;0,122
9845;1224324;6110090;198308;0,19
9845;1224324;6110090;198309;0,338
9845;1224324;6110090;198310;0,648
9845;1224324;6110090;198311;0,938
9845;1224324;6110090;198312;1,017
9845;1224324;6110090;198401;0,919
9845;1224324;6110090;198402;0,919
9845;1224324;6110090;198403;1,064
9845;1224324;6110090;198404;0,928
9845;1224324;6110090;198405;0,964
9845;1224324;6110090;198406;0,663
9845;1224324;6110090;198407;0,219
9845;1224324;6110090;198408;0,114
9845;1224324;6110090;198409;0,075
9845;1224324;6110090;198410;0,232
9845;1224324;6110090;198411;0,515
9845;1224324;6110090;198412;0,873
9845;1224324;6110090;198501;0,935
9845;1224324;6110090;198502;0,909
9845;1224324;6110090;198503;1,053
9845;1224324;6110090;198504;0,787
9845;1224324;6110090;198505;0,554
9845;1224324;6110090;198506;0,265
9845;1224324;6110090;198507;0,054
9845;1224324;6110090;198508;-0,032
9845;1224324;6110090;198509;-0,021
9845;1224324;6110090;198510;0,119
9845;1224324;6110090;198511;0,724
9845;1224324;6110090;198512;0,806
9845;1224324;6110090;198601;0,882
9845;1224324;6110090;198602;1,119
9845;1224324;6110090;198603;1,089
9845;1224324;6110090;198604;1,001
9845;1224324;6110090;198605;0,845
9845;1224324;6110090;198606;0,451
9845;1224324;6110090;198607;0,266
9845;1224324;6110090;198608;0,087
9845;1224324;6110090;198609;-0,003
9845;1224324;6110090;198610;0,125
9845;1224324;6110090;198611;0,29
9845;1224324;6110090;198612;0,426
9845;1224324;6110090;198701;0,671
9845;1224324;6110090;198702;0,96
9845;1224324;6110090;198703;0,9
9845;1224324;6110090;198704;0,792
9845;1224324;6110090;198705;0,509
9845;1224324;6110090;198706;0,221
9845;1224324;6110090;198707;0,031
9845;1224324;6110090;198708;-0,034
9845;1224324;6110090;198709;-0,03
9845;1224324;6110090;198710;0,658
9845;1224324;6110090;198711;0,796
9845;1224324;6110090;198712;1,049
9845;1224324;6110090;198801;1,042
9845;1224324;6110090;198802;0,931
9845;1224324;6110090;198803;0,802
9845;1224324;6110090;198804;0,97
9845;1224324;6110090;198805;0,895
9845;1224324;6110090;198806;0,509
9845;1224324;6110090;198807;0,198
9845;1224324;6110090;198808;0,005
9845;1224324;6110090;198809;-0,033
9845;1224324;6110090;198810;0,177
9845;1224324;6110090;198811;0,303
9845;1224324;6110090;198812;0,312
9845;1224324;6110090;198901;0,361
9845;1224324;6110090;198902;0,455
9845;1224324;6110090;198903;0,585
9845;1224324;6110090;198904;0,741
9845;1224324;6110090;198905;0,551
9845;1224324;6110090;198906;0,329
9845;1224324;6110090;198907;0,137
9845;1224324;6110090;198908;-0,011
9845;1224324;6110090;198909;0,799
9845;1224324;6110090;198910;0,724
9845;1224324;6110090;198911;0,727
9845;1224324;6110090;198912;0,928
9845;1224324;6110090;199001;0,948
9845;1224324;6110090;199002;0,857
9845;1224324;6110090;199003;0,702
9845;1224324;6110090;199004;0,774
9845;1224324;6110090;199005;0,496
9845;1224324;6110090;199006;0,292
9845;1224324;6110090;199007;0,076
9845;1224324;6110090;199008;-0,007
9845;1224324;6110090;199009;-0,024
9845;1224324;6110090;199010;0,555
9845;1224324;6110090;199011;0,932
9845;1224324;6110090;199012;1,07
9845;1224324;6110090;199101;1,008
9845;1224324;6110090;199102;1,027
9845;1224324;6110090;199103;0,89
9845;1224324;6110090;199104;0,749
9845;1224324;6110090;199105;0,797
9845;1224324;6110090;199106;0,375
9845;1224324;6110090;199107;0,104
9845;1224324;6110090;199108;-0,025
9845;1224324;6110090;199109;0,084
9845;1224324;6110090;199110;0,315
9845;1224324;6110090;199111;0,613
9845;1224324;6110090;199112;0,692
9845;1224324;6110090;199201;0,76
9845;1224324;6110090;199202;0,882
9845;1224324;6110090;199203;0,791
9845;1224324;6110090;199204;0,725
9845;1224324;6110090;199205;0,417
9845;1224324;6110090;199206;0,241
9845;1224324;6110090;199207;0,055
9845;1224324;6110090;199208;-0,03
9845;1224324;6110090;199209;0,007
9845;1224324;6110090;199210;0,476
9845;1224324;6110090;199211;0,775
9845;1224324;6110090;199212;0,924
9845;1224324;6110090;199301;0,944
9845;1224324;6110090;199302;0,81
9845;1224324;6110090;199303;0,952
9845;1224324;6110090;199304;0,835
9845;1224324;6110090;199305;0,784
9845;1224324;6110090;199306;0,291
9845;1224324;6110090;199307;0,068
9845;1224324;6110090;199308;-0,034
9845;1224324;6110090;199309;0,06
9845;1224324;6110090;199310;0,329
9845;1224324;6110090;199311;1,083
9845;1224324;6110090;199312;0,976
9845;1224324;6110090;199401;0,907
9845;1224324;6110090;199402;0,897
9845;1224324;6110090;199403;0,743
9845;1224324;6110090;199404;0,697
9845;1224324;6110090;199405;0,598
9845;1224324;6110090;199406;0,365
9845;1224324;6110090;199407;0,127
9845;1224324;6110090;199408;-0,022
9845;1224324;6110090;199409;0,001
9845;1224324;6110090;199410;0,132
9845;1224324;6110090;199411;0,577
9845;1224324;6110090;199412;0,631
9845;1224324;6110090;199501;0,726
9845;1224324;6110090;199502;0,653
9845;1224324;6110090;199503;0,629
9845;1224324;6110090;199504;0,53
9845;1224324;6110090;199505;0,437
9845;1224324;6110090;199506;0,235
9845;1224324;6110090;199507;0,039
9845;1224324;6110090;199508;0,062
9845;1224324;6110090;199509;0,103
9845;1224324;6110090;199510;0,042
9845;1224324;6110090;199511;0,114
9845;1224324;6110090;199512;0,53
9845;1224324;6110090;199601;0,97
9845;1224324;6110090;199602;1,059
9845;1224324;6110090;199603;1,119
9845;1224324;6110090;199604;0,929
9845;1224324;6110090;199605;0,827
9845;1224324;6110090;199606;0,452
9845;1224324;6110090;199607;0,154
9845;1224324;6110090;199608;-0,005
9845;1224324;6110090;199609;0,127
9845;1224324;6110090;199610;0,579
9845;1224324;6110090;199611;0,675
9845;1224324;6110090;199612;0,954
9845;1224324;6110090;199701;1,033
9845;1224324;6110090;199702;0,89
9845;1224324;6110090;199703;0,668
9845;1224324;6110090;199704;0,478
9845;1224324;6110090;199705;0,296
9845;1224324;6110090;199706;0,244
9845;1224324;6110090;199707;0,045
9845;1224324;6110090;199708;-0,003
9845;1224324;6110090;199709;-0,018
9845;1224324;6110090;199710;0,42
9845;1224324;6110090;199711;0,888
9845;1224324;6110090;199712;1,073
9845;1224324;6110090;199801;0,988
9845;1224324;6110090;199802;0,992
9845;1224324;6110090;199803;0,943
9845;1224324;6110090;199804;0,833
9845;1224324;6110090;199805;0,67
9845;1224324;6110090;199806;0,335
9845;1224324;6110090;199807;0,084
9845;1224324;6110090;199808;-0,004
9845;1224324;6110090;199809;0,098
9845;1224324;6110090;199810;0,561
9845;1224324;6110090;199811;0,545
9845;1224324;6110090;199812;1,002
9845;1224324;6110090;199901;1,068
9845;1224324;6110090;199902;0,863
9845;1224324;6110090;199903;0,753
9845;1224324;6110090;199904;0,722
9845;1224324;6110090;199905;0,61
9845;1224324;6110090;199906;0,259
9845;1224324;6110090;199907;0,066
9845;1224324;6110090;199908;-0,028
9845;1224324;6110090;199909;0,348
9845;1224324;6110090;199910;0,6
9845;1224324;6110090;199911;0,963
9845;1224324;6110090;199912;0,93
9845;1224324;6110090;200001;1
9845;1224324;6110090;200002;0,887
9845;1224324;6110090;200003;0,753
9845;1224324;6110090;200004;0,854
9845;1224324;6110090;200005;0,632
9845;1224324;6110090;200006;0,266
9845;1224324;6110090;200007;0,069
9845;1224324;6110090;200008;-0,015
9845;1224324;6110090;200009;-0,02
9845;1224324;6110090;200010;0,394
9845;1224324;6110090;200011;0,61
9845;1224324;6110090;200012;0,836
9845;1224324;6110090;200101;1,066
9845;1224324;6110090;200102;0,984
9845;1224324;6110090;200103;0,898
9845;1224324;6110090;200104;0,729
9845;1224324;6110090;200105;0,496
9845;1224324;6110090;200106;0,193
9845;1224324;6110090;200107;0,032
9845;1224324;6110090;200108;-0,03
9845;1224324;6110090;200109;-0,018
9845;1224324;6110090;200110;0,04
9845;1224324;6110090;200111;0,477
9845;1224324;6110090;200112;0,889
9845;1224324;6110090;200201;0,886
9845;1224324;6110090;200202;0,864
9845;1224324;6110090;200203;0,803
9845;1224324;6110090;200204;0,922
9845;1224324;6110090;200205;0,826
9845;1224324;6110090;200206;0,418
9845;1224324;6110090;200207;0,21
9845;1224324;6110090;200208;0,087
9845;1224324;6110090;200209;0,164
9845;1224324;6110090;200210;0,351
9845;1224324;6110090;200211;0,604
9845;1224324;6110090;200212;0,895
9845;1224324;6110090;200301;0,994
9845;1224324;6110090;200302;1,014
9845;1224324;6110090;200303;0,878
9845;1224324;6110090;200304;0,677
9845;1224324;6110090;200305;0,363
9845;1224324;6110090;200306;0,143
9845;1224324;6110090;200307;-0,012
9845;1224324;6110090;200308;-0,014
9845;1224324;6110090;200309;0,002
9845;1224324;6110090;200310;0,141
9845;1224324;6110090;200311;0,576
9845;1224324;6110090;200312;0,994
9845;1224324;6110090;200401;0,982
9845;1224324;6110090;200402;0,9
9845;1224324;6110090;200403;0,889
9845;1224324;6110090;200404;0,881
9845;1224324;6110090;200405;0,947
9845;1224324;6110090;200406;0,46
9845;1224324;6110090;200407;0,154
9845;1224324;6110090;200408;0,018
9845;1224324;6110090;200409;0,026
9845;1224324;6110090;200410;0,169
9845;1224324;6110090;200411;0,639
9845;1224324;6110090;200412;1,024
9845;1224324;6110090;200501;0,988
9845;1224324;6110090;200502;1,018
9845;1224324;6110090;200503;0,884
9845;1224324;6110090;200504;0,901
9845;1224324;6110090;200505;0,62
9845;1224324;6110090;200506;0,269
9845;1224324;6110090;200507;0,061
9845;1224324;6110090;200508;-0,007
9845;1224324;6110090;200509;0,609
9845;1224324;6110090;200510;0,655
9845;1224324;6110090;200511;0,869
9845;1224324;6110090;200512;1,031
9845;1224324;6110090;200601;0,934
9845;1224324;6110090;200602;0,999
9845;1224324;6110090;200603;0,998
9845;1224324;6110090;200604;0,743
9845;1224324;6110090;200605;0,471
9845;1224324;6110090;200606;0,289
9845;1224324;6110090;200607;0,062
9845;1224324;6110090;200608;-0,029
9845;1224324;6110090;200609;0,514
9845;1224324;6110090;200610;0,858
9845;1224324;6110090;200611;0,826
9845;1224324;6110090;200612;0,892
9845;1224324;6110090;200701;0,847
9845;1224324;6110090;200702;0,817
9845;1224324;6110090;200703;0,743
9845;1224324;6110090;200704;0,704
9845;1224324;6110090;200705;0,596
9845;1224324;6110090;200706;0,314
9845;1224324;6110090;200707;0,075
9845;1224324;6110090;200708;-0,027
9845;1224324;6110090;200709;-0,026
9845;1224324;6110090;200710;0,268
9845;1224324;6110090;200711;1,09
9845;1224324;6110090;200712;1,072
9845;1224324;6110090;200801;1,056
9845;1224324;6110090;200802;0,868
9845;1224324;6110090;200803;0,908
9845;1224324;6110090;200804;0,795
9845;1224324;6110090;200805;0,891
9845;1224324;6110090;200806;0,812
9845;1224324;6110090;200807;0,254
9845;1224324;6110090;200808;0,043
9845;1224324;6110090;200809;-0,028
9845;1224324;6110090;200810;0,152
9845;1224324;6110090;200811;1,039
9845;1224324;6110090;200812;1,137
9845;1224324;6110090;200901;1,036
9845;1224324;6110090;200902;0,981
9845;1224324;6110090;200903;0,842
9845;1224324;6110090;200904;0,886
9845;1224324;6110090;200905;0,594
9845;1224324;6110090;200906;0,237
9845;1224324;6110090;200907;0,047
9845;1224324;6110090;200908;-0,008
9845;1224324;6110090;200909;0,069
9845;1224324;6110090;200910;0,212
9845;1224324;6110090;200911;0,463
9845;1224324;6110090;200912;0,565
9845;1224324;6110090;201001;1,034
9845;1224324;6110090;201002;1,101
9845;1224324;6110090;201003;1,018
9845;1224324;6110090;201004;0,872
9845;1224324;6110090;201005;0,915
9845;1224324;6110090;201006;0,572
9845;1224324;6110090;201007;0,218
9845;1224324;6110090;201008;0,08
9845;1224324;6110090;201009;0,03
9845;1224324;6110090;201010;0,326
9845;1224324;6110090;201011;0,663
9845;1224324;6110090;201012;0,846
9845;1224324;6110090;201101;0,973
9845;1224324;6110090;201102;1,002
9845;1224324;6110090;201103;1,102
9845;1224324;6110090;201104;0,87
9845;1224324;6110090;201105;0,746
9845;1224324;6110090;201106;0,364
9845;1224324;6110090;201107;0,132
9845;1224324;6110090;201108;-0,001
9845;1224324;6110090;201109;-0,014
9845;1224324;6110090;201110;-0,008
9845;1224324;6110090;201111;0,548
9845;1224324;6110090;201112;0,862
9845;1224324;6110090;201201;0,854
9845;1224324;6110090;201202;1,016
9845;1224324;6110090;201203;0,831
9845;1224324;6110090;201204;0,726
9845;1224324;6110090;201205;0,688
9845;1224324;6110090;201206;0,458
9845;1224324;6110090;201207;0,144
9845;1224324;6110090;201208;-0,014
9845;1224324;6110090;201209;0,602
9845;1224324;6110090;201210;0,545
9845;1224324;6110090;201211;0,833
9845;1224324;6110090;201212;0,887
9845;1224324;6110090;201301;0,877
9845;1224324;6110090;201302;0,947
9845;1224324;6110090;201303;1,111
9845;1224324;6110090;201304;0,984
9845;1224324;6110090;201305;0,79
9845;1224324;6110090;201306;0,469
9845;1224324;6110090;201307;0,171
9845;1224324;6110090;201308;0,026
9845;1224324;6110090;201309;-0,02
9845;1224324;6110090;201310;0,026
9845;1224324;6110090;201311;0,625
9845;1224324;6110090;201312;0,883
9845;1224324;6110090;201401;0,874
9845;1224324;6110090;201402;0,971
9845;1224324;6110090;201403;0,933
9845;1224324;6110090;201404;0,909
9845;1224324;6110090;201405;0,635
9845;1224324;6110090;201406;0,399
9845;1224324;6110090;201407;0,165
9845;1224324;6110090;201408;0
9845;1224324;6110090;201409;-0,018
9845;1224324;6110090;201410;-0,021
9845;1224324;6110090;201411;0,262
9845;1224324;6110090;201412;0,668
9845;1224324;6110090;201501;0,692
9845;1224324;6110090;201502;1,002
9845;1224324;6110090;201503;1,125
9845;1224324;6110090;201504;0,83
9845;1224324;6110090;201505;0,432
9845;1224324;6110090;201506;0,181
9845;1224324;6110090;201507;0,008
9845;1224324;6110090;201508;-0,002
9845;1224324;6110090;201509;0,143
9845;1224324;6110090;201510;0,808
9845;1224324;6110090;201511;0,832
9845;1224324;6110090;201512;0,765
9845;1224324;6110090;201601;0,749
9845;1224324;6110090;201602;0,817
9845;1224324;6110090;201603;1,05
9845;1224324;6110090;201604;0,773
9845;1224324;6110090;201605;0,557
9845;1224324;6110090;201606;0,252
9845;1224324;6110090;201607;0,071
9845;1224324;6110090;201608;-0,025
9845;1224324;6110090;201609;0,053
9845;1224324;6110090;201610;0,185
9845;1224324;6110090;201611;0,354
9845;1224324;6110090;201612;0,863
9845;1224324;6110090;201701;1,094
9845;1224324;6110090;201702;1,068
9845;1224324;6110090;201703;0,799
